stim_id,start_time,end_time,key,reaction_time,participant
40,22.1831807269482,22.84213169699069,m,0.6589509700424969,vp2
41,22.866280794958584,23.54216749395709,m,0.6758866989985108,vp2
42,23.56644182698801,24.253155370010063,m,0.6867135430220515,vp2
43,24.28307482902892,25.09701197699178,m,0.8139371479628608,vp2
44,25.13313489302527,25.916044109035283,m,0.7829092160100117,vp2
45,25.95045148895588,26.34501548204571,m,0.3945639930898323,vp2
46,26.36652639997192,27.072721587028354,m,0.7061951870564371,vp2
47,27.100093245040625,28.136876574950293,m,1.0367833299096674,vp2
48,28.16664082603529,29.066782400012016,m,0.9001415739767253,vp2
49,29.10017151897773,30.5715565510327,m,1.4713850320549682,vp2
50,30.600370161002505,31.32848321495112,m,0.7281130539486185,vp2
51,31.35024341801181,31.692634350969456,m,0.3423909329576418,vp2
52,31.717198309022933,32.12246755301021,m,0.4052692439872771,vp2
53,32.15044814499561,32.45657277700957,m,0.3061246320139617,vp2
54,32.48387018800713,32.79841086396482,m,0.3145406759576872,vp2
55,32.833652606001124,33.19754439697135,m,0.3638917909702286,vp2
56,33.23355842602905,33.522539083031006,m,0.2889806570019573,vp2
57,33.55039259395562,33.890640800003894,m,0.3402482060482725,vp2
58,33.917496907990426,34.166490340954624,m,0.2489934329641983,vp2
59,34.20034702902194,34.48046963498928,m,0.2801226059673354,vp2
60,34.517217415967025,34.785452057025395,m,0.2682346410583704,vp2
61,34.81737978896126,35.133533585001715,m,0.316153796040453,vp2
62,35.16717442404479,35.4834386180155,m,0.31626419397071,vp2
63,35.51735547604039,36.011245819041505,m,0.4938903430011123,vp2
64,36.03399334696587,36.63883930200245,m,0.6048459550365806,vp2
65,36.66707309696358,36.98823704605456,m,0.3211639490909874,vp2
66,37.01758809294552,37.41235699201934,m,0.3947688990738243,vp2
67,37.43404637195636,37.84747133695055,m,0.4134249649941921,vp2
68,37.88404917996377,38.14263466803823,m,0.2585854880744591,vp2
69,38.16747824300546,38.47211462701671,m,0.3046363840112462,vp2
70,38.50092815305106,38.79214051505551,m,0.291212362004444,vp2
71,38.817500327015296,39.145210369024426,m,0.3277100420091301,vp2
72,39.16742035897914,39.57335516100284,m,0.4059348020236939,vp2
73,39.60098366404418,39.842994080041535,m,0.2420104159973561,vp2
74,39.86753897997551,40.18518689402845,m,0.3176479140529409,vp2
75,40.21766571199987,40.47819362604059,m,0.2605279140407219,vp2
76,40.50099520303775,40.88122744404245,m,0.3802322410047054,vp2
77,40.91759068903048,41.19732599600684,m,0.279735306976363,vp2
78,41.23449187004008,41.49914427299518,m,0.2646524029551074,vp2
79,41.53439540101681,41.93919976498,m,0.4048043639631942,vp2
80,41.967495437012985,42.33100588002708,m,0.3635104430140927,vp2
81,42.367622236022726,42.66908063204028,m,0.3014583960175514,vp2
82,42.70119939604774,43.056688157026656,m,0.3554887609789148,vp2
83,43.084339307039045,43.44987721298821,m,0.3655379059491679,vp2
84,43.48458339704666,44.16079746396281,m,0.6762140669161454,vp2
85,44.184323695953935,44.5148020760389,m,0.3304783800849691,vp2
86,44.55126938200556,44.942746647051536,m,0.3914772650459781,vp2
87,44.96793814795092,45.36794868798461,m,0.4000105400336906,vp2
88,45.40126895497088,45.88262838299852,m,0.4813594280276447,vp2
89,45.91783574700821,46.36550979304593,m,0.4476740460377186,vp2
90,46.40156662499066,46.78252618596889,m,0.3809595609782263,vp2
91,46.8179511410417,47.19068239198532,m,0.372731250943616,vp2
92,47.217984635033645,47.5555200939998,m,0.3375354589661583,vp2
93,47.585000270977616,48.22559161495883,m,0.6405913439812139,vp2
94,48.25143206305802,48.63444327295292,m,0.383011209894903,vp2
95,48.66838566097431,49.12425482296385,m,0.4558691619895398,vp2
96,49.15145974303596,49.53943746094592,m,0.3879777179099619,vp2
97,49.568457079003565,49.92638137796894,m,0.3579242989653721,vp2
98,49.95171528600622,50.84455355303362,m,0.8928382670274004,vp2
99,50.86878918996081,51.46759119001217,m,0.5988020000513643,vp2
100,51.50167906098068,52.427150547970086,x,0.9254714869894088,vp2
101,52.451657418045215,53.38215419696644,x,0.9304967789212242,vp2
102,53.41855946695432,54.44209713698365,x,1.0235376700293273,vp2
103,54.46839464700315,55.687891448964365,x,1.2194968019612134,vp2
104,55.7190608830424,56.485090465983376,x,0.7660295829409733,vp2
105,56.51897482702043,57.47387960599736,x,0.9549047789769248,vp2
106,57.50209971400909,58.47482901695184,x,0.9727293029427528,vp2
107,58.502240348025225,59.26594056200702,x,0.7637002139817923,vp2
108,59.30244896595832,60.26784379105084,x,0.9653948250925168,vp2
109,60.30212352494709,61.20163382997271,x,0.8995103050256148,vp2
110,61.2358875379432,62.297660500044,x,1.061772962100804,vp2
111,62.31908880395349,63.378522427985445,x,1.0594336240319535,vp2
112,63.402674012002535,64.47168719104957,x,1.0690131790470332,vp2
113,64.50254348502494,65.61437298404053,x,1.1118294990155846,vp2
114,65.63624204299413,66.74339544295799,x,1.1071533999638632,vp2
115,66.76945606002118,67.86036274395883,x,1.0909066839376464,vp2
116,67.88600648404099,68.99217298894655,x,1.1061665049055591,vp2
117,69.01959579903632,70.19724477001,x,1.177648970973678,vp2
118,70.21978746098466,71.18299367104191,x,0.9632062100572512,vp2
119,71.21997746604029,72.21116605901625,x,0.9911885929759592,vp2
120,72.23657339299098,73.304084694013,x,1.067511301022023,vp2
121,73.33671770000365,74.52793293399736,x,1.1912152339937163,vp2
122,74.55327123496681,75.66681179101579,x,1.1135405560489744,vp2
123,75.70334691996686,76.70957821595948,x,1.0062312959926203,vp2
124,76.73687026195694,77.73954833997414,x,1.0026780780171975,vp2
125,77.77024406101555,78.90341505594552,x,1.1331709949299693,vp2
126,78.93689365999307,80.02736489498056,x,1.09047123498749,vp2
127,80.05358577694278,81.03950790397357,x,0.98592212703079,vp2
128,81.07028959796298,82.1695717399707,x,1.0992821420077237,vp2
129,82.20382001798134,83.3063336899504,x,1.1025136719690636,vp2
130,83.33702770504169,84.40714172599837,x,1.0701140209566802,vp2
131,84.43708718300331,85.46800601796713,x,1.0309188349638134,vp2
132,85.50399825104978,86.66606660699472,x,1.162068355944939,vp2
133,86.68744856899139,87.80911591998301,x,1.121667350991629,vp2
134,87.83737533795647,88.84200013696682,x,1.0046247990103438,vp2
135,88.87081895198207,89.9599261439871,x,1.0891071920050308,vp2
136,89.98782145394944,91.05885898403358,x,1.0710375300841406,vp2
137,91.08778520696796,92.45272640499752,x,1.3649411980295554,vp2
138,92.48766232200433,93.4286428829655,x,0.9409805609611794,vp2
139,93.45439075003378,94.34960294305348,x,0.8952121930196881,vp2
140,94.37131226505151,95.41566604597028,x,1.0443537809187546,vp2
141,95.43840041698422,96.39748983096796,x,0.9590894139837474,vp2
142,96.42143947200384,97.22258278599476,x,0.8011433139909059,vp2
143,97.25480510399213,98.04938914405648,x,0.7945840400643647,vp2
144,98.0717036119895,99.03631717304232,x,0.964613561052829,vp2
145,99.07160840497818,99.98611670499668,x,0.9145083000184968,vp2
146,100.02205327304546,100.08034926396796,x,0.0582959909224882,vp2
147,100.10494685603771,100.76328375702724,x,0.658336900989525,vp2
148,100.7884752129903,101.778360781027,x,0.9898855680366978,vp2
149,101.80493117298464,102.90000849298669,x,1.0950773200020194,vp2
150,102.92194212100004,103.79608794196974,x,0.8741458209697157,vp2
151,103.8219684610376,104.71701795596164,x,0.8950494949240237,vp2
152,104.73870904603972,105.5466225129785,x,0.8079134669387713,vp2
153,105.57208017096856,106.4288641300518,x,0.8567839590832591,vp2
154,106.45543124794494,107.36176443996374,x,0.906333192018792,vp2
155,107.38897951995024,108.17001225496642,x,0.781032735016197,vp2
156,108.20557241595816,109.08163388096727,x,0.8760614650091156,vp2
157,109.10578342003282,109.85260511096568,x,0.7468216909328476,vp2
158,109.8889398520114,110.64464269101154,x,0.7557028390001506,vp2
159,110.67258089303505,111.56552331405692,x,0.8929424210218713,vp2
160,111.58905759896152,112.40149276796728,x,0.8124351690057665,vp2
161,112.42246590496508,113.3822340669576,x,0.9597681619925424,vp2
162,113.41247584600931,114.26838737202344,x,0.855911526014097,vp2
163,114.28936846798752,115.28038850403392,x,0.9910200360463932,vp2
164,115.3062600820558,115.92025300103704,x,0.6139929189812392,vp2
165,115.956222731038,116.73615169001278,x,0.7799289589747787,vp2
166,116.77289043494966,117.79124696098734,x,1.018356526037678,vp2
167,117.8229956360301,118.88218160998076,x,1.0591859739506615,vp2
168,118.90625680203084,119.80645279597957,x,0.9001959939487278,vp2
169,119.85301950201392,120.65802732098382,x,0.8050078189698979,vp2
170,120.71748571598437,121.4473376700189,x,0.7298519540345296,vp2
171,121.4729096509982,122.20416060800198,x,0.7312509570037946,vp2
172,122.2398622679757,123.18272537202574,x,0.9428631040500476,vp2
173,123.2119726310484,123.98898407805244,x,0.7770114470040426,vp2
174,124.0233700920362,124.90168221399654,x,0.8783121219603345,vp2
175,124.94025265600068,125.8446962600574,x,0.9044436040567234,vp2
176,125.87328345002608,126.59354904596694,x,0.720265595940873,vp2
177,126.62360412999988,127.4675455619581,x,0.8439414319582283,vp2
178,127.49016528902575,128.35683528601658,x,0.8666699969908223,vp2
179,128.39027424599044,129.1394376619719,x,0.7491634159814566,vp2
180,129.17359557002783,130.00039347005077,x,0.8267979000229388,vp2
181,130.02371629094705,130.67353015602566,x,0.6498138650786132,vp2
182,130.70706748997327,131.61634323105682,x,0.9092757410835476,vp2
183,131.64042011403944,132.4352818359621,x,0.7948617219226435,vp2
184,132.47393814800307,133.325190420961,x,0.8512522729579359,vp2
185,133.35727733001113,134.2151076400187,x,0.8578303100075573,vp2
186,134.24079636996612,134.97898788703606,x,0.7381915170699358,vp2
187,135.0073811300099,135.76902901602443,x,0.7616478860145435,vp2
188,135.8077112189494,136.63412235304713,x,0.8264111340977252,vp2
189,136.65753285295796,137.527048015967,x,0.869515163009055,vp2
190,137.55763461696915,138.32294771703891,x,0.7653131000697613,vp2
191,138.35769130301196,139.1169095239602,x,0.7592182209482417,vp2
192,139.14094131498132,139.9536919669481,x,0.8127506519667804,vp2
193,139.99085602303967,140.84563674405217,x,0.8547807210125029,vp2
194,140.87441653304268,141.75768606795464,x,0.8832695349119604,vp2
195,141.79130081599578,142.4325636490248,x,0.6412628330290318,vp2
196,142.45798565703444,143.00454696803354,x,0.5465613109990954,vp2
197,143.04134294495452,143.62267349194735,x,0.5813305469928309,vp2
198,143.6581880589947,144.46439588500652,x,0.8062078260118142,vp2
199,144.49163015699014,145.1105189990485,x,0.618888842058368,vp2
